file_name,status,num_islands,rows_retained,alert_type,max_gap_before,max_gap_after,clipping_density,features_healed,healing_details,integrity_comment
2025-01-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-01-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-01-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-01-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-01-17_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-01-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-01-24_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-02-08_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-01-31_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-01-30_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-01-22_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-02-09_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-01-29_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-01-28_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-02-10_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-02-15_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-01-19_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-16_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-02-05_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-01-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-02-17_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-22_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-07_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0868%,,,Passed
2025-02-13_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-23_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-02_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-02-20_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-04_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-02-14_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-02-19_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-06_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-18_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-01-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-02-12_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-02-21_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-01-27_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-01_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-02-24_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-02-03_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0868%,,,Passed
2025-03-15_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-03-22_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-08_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-23_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-01-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-03-21_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-27_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-03-17_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-16_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-18_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-02_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-01-20_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-20_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-24_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-26_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-30_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-14_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-03-25_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-26_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-28_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-29_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-19_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-09_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-13_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-05_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-05_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-02-25_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-06_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-12_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-28_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-31_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-04-19_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-01_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-11_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-20_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-03_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-17_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-03-04_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-12_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-03-10_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-04-03_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-04-16_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-04-13_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-24_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-14_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-03-07_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-27_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-03_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-21_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2025-04-25_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-23_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-04-29_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-05-04_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-28_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-05-02_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-22_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-04_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-05-01_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-04-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-04-06_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-04-02_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-05-06_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-05-05_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-05-17_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-16_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-04-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-05-14_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-05-11_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-09_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-05-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-05-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-05-31_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-05-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-05-08_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-12_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-20_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0289%,,,Passed
2025-05-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-05-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-05-19_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-05-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2025-06-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-05-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-05-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-05-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-05-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-05-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-04-09_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-06-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.1157%,,,Passed
2025-07-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-05-21_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0579%,,,Passed
2025-07-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-07-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-06-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-07-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-07-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-06-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-04-07_BTCUSDT_ob500.data.zip,VALID,1,288,DEAD_FEATURE,5.00,0.00,0.0000%,,,Passed
2025-07-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-19_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-07-20_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-06-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-07-26_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-07-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-07-14_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2025-07-27_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-03_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2025-07-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-23_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-21_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-07-24_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-28_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2025-07-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-02_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-07-22_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-07-29_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-06_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-08_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-04_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-07-30_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-31_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-09_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-07_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-16_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-05_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-17_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-07-25_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-21_BTCUSDT_ob200.data.zip,VALID,2,262,NONE,130.00,0.00,0.0318%,,,Passed
2025-08-23_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-10_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-22_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-30_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-24_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-12_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-01_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-28_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-31_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-26_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-06_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-09-07_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-25_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-03_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-04_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-09-05_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-27_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-15_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-13_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0868%,,,Passed
2025-08-29_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-08-11_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0579%,,,Passed
2025-09-01_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-08-18_BTCUSDT_ob500.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-09-02_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0000%,,,Passed
2025-09-08_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
2025-09-09_BTCUSDT_ob200.data.zip,VALID,1,288,NONE,5.00,0.00,0.0289%,,,Passed
